label,n_windows,median_mahalanobis,min_mahalanobis_pvalue,outlier_rate_p05,median_robust_l2,median_max_abs_z,median_nearest_feature_distance,median_nearest_feature_pvalue,median_exact_row_match_fraction,median_nearest_raw_window_rms
adversarial_block_gan_best_5y_1260,1,0.49948606836142734,0.29906542056074764,0.0,0.9054813848250944,1.8243976576281522,0.2983586141584175,0.9735202492211839,0.0,0.8325789052747531
mcgan_5y_1260_rankmap,1,6.541768826444867,0.0,1.0,5.023096895289682,25.346504124910012,4.628191165329066,1.0,0.0,1.259937839803263
mcgan_5y_1260,1,95.83435309193798,0.0,1.0,107.1611583987632,480.7733940055995,105.5619227171216,1.0,0.0,41.73479258154883
