label,window_id,source_path,start,end,robust_l2,robust_l2_pvalue,max_abs_z,mahalanobis,mahalanobis_pvalue,nearest_feature_distance,nearest_feature_pvalue,exact_row_match_fraction,nearest_raw_window_rms,nearest_raw_window_start
mcgan_5y_1260,mcgan_5y_1260_0000,data/generated/mps_mcgan_featureloss_v2_20k/MCGAN/mcgan_5y_1260.csv,0,1259,107.1611583987632,0.0,480.7733940055995,95.83435309193798,0.0,105.5619227171216,1.0,0.0,41.73479258154883,2400
mcgan_5y_1260_rankmap,mcgan_5y_1260_rankmap_0000,data/generated/mps_mcgan_featureloss_v2_20k/MCGAN/mcgan_5y_1260_rankmap.csv,0,1259,5.023096895289682,0.0,25.346504124910012,6.541768826444867,0.0,4.628191165329066,1.0,0.0,1.259937839803263,25
adversarial_block_gan_best_5y_1260,adversarial_block_gan_best_5y_1260_0000,data/generated/adversarial_block_gan/best_5y_1260.csv,0,1259,0.9054813848250944,0.661993769470405,1.8243976576281522,0.49948606836142734,0.29906542056074764,0.2983586141584175,0.9735202492211839,0.0,0.8325789052747531,11670
