label,window_id,source_path,start,end,mahalanobis,mahalanobis_conformity_p,mahalanobis_typicality_p,robust_l2,robust_l2_conformity_p,robust_l2_typicality_p,max_abs_z,max_abs_z_conformity_p,max_abs_z_typicality_p,one_class_typicality_p,one_class_conformity_p,supervised_real_probability,combined_real_probability,combined_logit,predicted_is_real,predicted_class
demo,demo_1,reports/adversarial/five_window_identification/demo_2real_3generated.csv,0,1259,0.4471485069567206,0.6329704510108864,0.7371695178849145,1.0597152003800043,0.4556765163297045,0.911353032659409,3.7172337996859945,0.4556765163297045,0.911353032659409,0.8283864178747206,0.5283037609720015,0.8302737498620476,0.9143558345503685,2.3680187097862113,True,real
demo,demo_0,reports/adversarial/five_window_identification/demo_2real_3generated.csv,0,1259,0.46393901951497724,0.505443234836703,0.9922239502332815,0.7994089263205084,0.8164852255054432,0.3701399688958009,3.244379830122541,0.6842923794712286,0.6345256609642301,0.6425283580997032,0.635159548035887,0.8443931701942451,0.8072124020386449,1.4319977790103846,True,real
demo,demo_3,reports/adversarial/five_window_identification/demo_2real_3generated.csv,0,1259,1.6817748431266935,0.0015552099533437014,0.003110419906687403,1.692159253859116,0.15552099533437014,0.3110419906687403,13.190909136198735,0.09486780715396578,0.18973561430793157,0.035471943967089706,0.017735971983544853,0.05970865139848457,0.009182296110319314,-4.68125327142622,False,generated
demo,demo_2,reports/adversarial/five_window_identification/demo_2real_3generated.csv,0,1259,1.305917654375705,0.003110419906687403,0.006220839813374806,1.13785942469607,0.36391912908242613,0.7278382581648523,4.481134308971685,0.32192846034214617,0.6438569206842923,0.08331096020309361,0.04165548010154684,0.003755023631959954,0.005548644622902156,-5.188637497605736,False,generated
demo,demo_4,reports/adversarial/five_window_identification/demo_2real_3generated.csv,0,1259,1.6832227838773894,0.0015552099533437014,0.003110419906687403,1.4668447883863216,0.2192846034214619,0.4385692068429238,7.406784497375918,0.16329704510108864,0.3265940902021773,0.04459473340520457,0.02229736670260229,0.007203946910932131,0.003960297592240778,-5.527467946646761,False,generated
